Series_reference,Salary,STATUS,Subject,Group,Industry
BDCQ.SEE2057A,86.983965,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,86.57901,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,91.863294,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2058A,40.701761,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,41.463032,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,44.64539,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,43.584512,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,44.536507,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,44.81685,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,48.385382,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,45.529522,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,46.30055,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,47.403237,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,52.498363,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,49.395784,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,50.785437,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,52.672626,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,56.579156,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,53.094241,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,55.051428,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,56.585199,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,58.706443,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,57.983382,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,57.403878,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,58.193845,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,61.96624,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,61.991695,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,61.983632,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,62.814667,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,67.344821,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,64.476826,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,65.110398,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,66.179657,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,69.853746,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,65.329502,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,66.507755,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,67.474833,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,73.695287,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,68.646513,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,67.980705,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2058A,71.833268,F,Business Data Collection - BDC,Territorial authority by employment variable,Hurunui District
BDCQ.SEE2059A,182.507541,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,188.932716,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,199.021414,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,193.565017,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,199.603649,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,194.327126,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,217.434925,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,205.347895,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,216.217059,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,224.380688,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,240.720406,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,227.47774,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,243.390467,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,255.092283,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,269.229167,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,252.708229,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,269.222874,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,279.5004,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,287.226907,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,276.393175,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,286.420672,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,288.078555,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,303.453913,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,291.271295,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,305.860865,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,311.739748,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,330.865321,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,298.192184,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,331.743693,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,337.308533,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,357.833844,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,333.433243,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,351.432545,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,357.119382,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,388.054981,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,351.874572,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,355.328401,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2059A,381.826477,F,Business Data Collection - BDC,Territorial authority by employment variable,Waimakariri District
BDCQ.SEE2060A,1767.962931,F,Business Data Collection - BDC,Territorial authority by employment variable,Christchurch City
BDCQ.SEE2060A,1781.707883,F,Business Data Collection - BDC,Territorial authority by employment variable,Christchurch City
BDCQ.SEE2060A,1875.817633,F,Business Data Collection - BDC,Territorial authority by employment variable,Christchurch City
BDCQ.SEE2060A,1804.297612,F,Business Data Collection - BDC,Territorial authority by employment variable,Christchurch City
BDCQ.SEE2060A,1860.566546,F,Business Data Collection - BDC,Territorial authority by employment variable,Christchurch City
BDCQ.SEE2060A,1884.04601,F,Business Data Collection - BDC,Territorial authority by employment variable,Christchurch City
BDCQ.SEE2060A,1993.072501,F,Business Data Collection - BDC,Territorial authority by employment variable,Christchurch City
BDCQ.SEE2060A,1869.652526,F,Business Data Collection - BDC,Territorial authority by employment variable,Christchurch City
BDCQ.SEE2060A,1966.821791,F,Business Data Collection - BDC,Territorial authority by employment variable,Christchurch City
BDCQ.SEE2060A,1982.506812,F,Business Data Collection - BDC,Territorial authority by employment variable,Christchurch City
BDCQ.SEE2060A,2142.46888,F,Business Data Collection - BDC,Territorial authority by employment variable,Christchurch City
BDCQ.SEE2060A,1986.711391,F,Business Data Collection - BDC,Territorial authority by employment variable,Christchurch City
BDCQ.SEE2060A,2113.726279,F,Business Data Collection - BDC,Territorial authority by employment variable,Christchurch City
BDCQ.SEE2060A,2154.843705,F,Business Data Collection - BDC,Territorial authority by employment variable,Christchurch City
BDCQ.SEE2060A,2298.420814,F,Business Data Collection - BDC,Territorial authority by employment variable,Christchurch City
BDCQ.SEE2060A,2109.828953,F,Business Data Collection - BDC,Territorial authority by employment variable,Christchurch City
BDCQ.SEE2060A,2230.962935,F,Business Data Collection - BDC,Territorial authority by employment variable,Christchurch City
BDCQ.SEE2060A,2300.43116,F,Business Data Collection - BDC,Territorial authority by employment variable,Christchurch City
BDCQ.SEE2060A,2347.855987,F,Business Data Collection - BDC,Territorial authority by employment variable,Christchurch City
